edge_id,length_m,speed_kmh,lanes,capacity_veh_hr,freeflow_min,is_highway,betweenness,avg_degree,mid_lat,mid_lon
4492,133.47438962486828,40.0,2,2000,0.2002115844373024,0,0.0,1.0,34.01696953816976,-118.1744121672126
4493,252.41280137410615,40.0,2,2000,0.37861920206115923,0,0.0,1.0,34.01568868335953,-118.17414542499415
4494,474.64842591225505,40.0,2,2000,0.7119726388683826,0,0.0,1.0,34.01657940520058,-118.17746118828038
4495,204.8412409131378,40.0,2,2000,0.3072618613697067,0,0.0,1.0,34.011689722916785,-118.16251210243263
4496,266.78297448283894,40.0,2,2000,0.4001744617242584,0,0.0,1.0,34.01165311617261,-118.16211470161109
4497,16.434705650824,40.0,2,2000,0.024652058476236,0,0.0,1.0,34.01105285002121,-118.16191009995873
4498,1210.0021346729852,40.0,2,2000,1.815003202009478,0,0.0,1.0,34.01357206917191,-118.16767646902724
4499,400.6335666036592,40.0,2,2000,0.6009503499054888,0,0.0,1.0,34.009626137991575,-118.15950589682149
4500,12.892522968485876,40.0,2,2000,0.019338784452728814,0,0.0,1.0,34.0224645000202,-118.16702194998774
4501,377.34522929326664,40.0,2,2000,0.5660178439399,0,0.0,1.0,34.02289403185559,-118.16907058186972
4502,471.55639163674766,40.0,2,2000,0.7073345874551216,0,0.0,1.0,34.02041973767848,-118.16772273039683
4503,280.6736174841645,40.0,2,2000,0.4210104262262467,0,0.0,1.0,34.005448935989406,-118.2212087317363
4504,603.3363654953466,40.0,2,2000,0.90500454824302,0,0.0,1.0,34.00276127420359,-118.219674898943
4505,152.96745908251953,40.0,2,2000,0.22945118862377928,0,0.0,1.0,34.00615591722879,-118.21964098796578
4506,600.7144577034297,40.0,2,2000,0.9010716865551446,0,0.0,1.0,34.00553118215096,-118.21643930178519
4507,347.07477661098284,40.0,2,2000,0.5206121649164743,0,0.0,1.0,34.006975126804974,-118.22279265801434
4508,603.4140160421014,40.0,2,2000,0.905121024063152,0,0.0,1.0,34.00273483965127,-118.2224297929085
4509,280.6736174841645,40.0,2,2000,0.4210104262262467,0,0.0,1.0,34.005448935989406,-118.2212087317363
4510,694.9272044098677,40.0,2,2000,1.0423908066148018,0,0.0,1.0,34.00532958080835,-118.22648716415853
4511,603.3363654953466,40.0,2,2000,0.90500454824302,0,0.0,1.0,34.00276127420359,-118.219674898943
4512,603.912023507016,40.0,2,2000,0.905868035260524,0,0.0,1.0,34.00009734501697,-118.2163444112919
4513,401.5938213193639,40.0,2,2000,0.6023907319790458,0,0.0,1.0,33.99823262480452,-118.21956418183346
4514,255.88350652720942,40.0,2,2000,0.38382525979081417,0,0.0,1.0,34.000029472481856,-118.2209969773678
4515,11.501812751757527,40.0,2,2000,0.017252719127636287,0,0.0,1.0,34.00684525001704,-118.21971764999948
4516,226.54780625619486,40.0,2,2000,0.3398217093842923,0,0.0,1.0,34.00786552241912,-118.2196805545618
4517,602.465724136204,40.0,2,2000,0.903698586204306,0,0.0,1.0,34.00286710393924,-118.21313255874719
4518,765.3517563850154,40.0,2,2000,1.148027634577523,0,0.0,1.0,34.00564772747136,-118.2090467523329
4519,600.7144577034297,40.0,2,2000,0.9010716865551446,0,0.0,1.0,34.00553118215096,-118.21643930178519
4520,41.1490167410584,40.0,2,2000,0.061723525111587595,0,0.0,1.0,34.0307438810245,-118.17168663489026
4521,35.73256404369135,40.0,2,2000,0.053598846065537026,0,0.0,1.0,34.03067480462361,-118.17163569076735
4522,319.2977293098418,40.0,2,2000,0.4789465939647628,0,0.0,1.0,34.04228408651815,-118.16980111563777
4523,163.3963960116337,40.0,2,2000,0.24509459401745054,0,0.0,1.0,34.04158452248028,-118.16962046922853
4524,454.2901688704508,40.0,2,2000,0.6814352533056762,0,0.0,1.0,34.04563403821769,-118.16912777412394
4525,27.012796752648967,40.0,2,2000,0.04051919512897345,0,0.0,1.0,34.04235544048349,-118.1693641869742
4526,26.415082781462036,40.0,2,2000,0.03962262417219306,0,0.0,1.0,34.04228490395645,-118.16935399871477
4527,517.3522820511024,40.0,2,2000,0.7760284230766537,0,0.0,1.0,34.028378275548235,-118.17095926050894
4528,332.2954197895239,40.0,2,2000,0.4984431296842859,0,0.0,1.0,34.024764222270775,-118.1706038049158
4529,179.83672290439776,40.0,2,2000,0.2697550843565966,0,0.0,1.0,34.02700309904416,-118.1699284450626
4530,59.800335320236265,40.0,2,2000,0.0897005029803544,0,0.0,1.0,34.01892308047855,-118.1726918002885
4531,379.6970533562183,40.0,2,2000,0.5695455800343274,0,0.0,1.0,34.01872952751508,-118.1703379677846
4532,502.42939768790643,40.0,2,2000,0.7536440965318596,0,0.0,1.0,34.021118034472615,-118.17171870554701
4533,313.3773026528542,40.0,2,2000,0.4700659539792814,0,0.0,1.0,34.031603262446296,-118.17029780610582
4534,377.9669467568151,40.0,2,2000,0.5669504201352227,0,0.0,1.0,34.03202381284263,-118.17045531186834
4535,41.13739068433869,40.0,2,2000,0.061706086026508046,0,0.0,1.0,34.0324612637949,-118.16933781506536
4536,33.24961426439992,40.0,2,2000,0.04987442139659988,0,0.0,1.0,34.03256243939767,-118.16913919299556
4537,519.5659048018641,40.0,2,2000,0.7793488572027962,0,0.0,1.0,34.03008368276884,-118.16923610871888
4538,233.3365374742461,40.0,2,2000,0.35000480621136915,0,0.0,1.0,34.0385969937716,-118.16918285115258
4539,66.60922386374997,40.0,2,2000,0.09991383579562495,0,0.0,1.0,34.03725358838028,-118.16924774879965
4540,790.19717876196,40.0,2,2000,1.1852957681429401,0,0.0,1.0,34.03664799971278,-118.15721844729755
4541,13.625107397972856,40.0,2,2000,0.020437661096959284,0,0.0,1.0,34.0051970500209,-118.17420659998027
4542,331.90041023839115,40.0,2,2000,0.49785061535758673,0,0.0,1.0,34.00520207830571,-118.17337980702588
4543,217.098058300987,40.0,2,2000,0.3256470874514805,0,0.0,1.0,34.004800402429204,-118.173052211685
4544,122.0835298981101,40.0,2,2000,0.18312529484716514,0,0.0,1.0,33.99870148851752,-118.17777897127748
4545,246.5854815295774,40.0,2,2000,0.36987822229436607,0,0.0,1.0,33.99774202304195,-118.17804789501591
4546,13.700156669830069,40.0,2,2000,0.020550235004745104,0,0.0,1.0,33.999191000005275,-118.17784815002024
4547,189.7922920096874,40.0,2,2000,0.2846884380145311,0,0.0,1.0,33.998812641896635,-118.17692405203415
4548,31.327037324403335,40.0,2,2000,0.046990555986605,0,0.0,1.0,33.99679190010429,-118.17888850011916
4549,113.67043397553506,40.0,2,2000,0.17050565096330259,0,0.0,1.0,33.997082051360906,-118.17818535159302
4550,308.34205228192286,40.0,2,2000,0.46251307842288425,0,0.0,1.0,33.999414536295276,-118.17610929306471
4551,516.6413324018737,40.0,2,2000,0.7749619986028106,0,0.0,1.0,33.99841104209043,-118.17631069010169
4552,54.51650175883627,40.0,2,2000,0.08177475263825441,0,0.0,1.0,33.99854911973514,-118.17547866428114
4553,27.9784898503157,40.0,2,2000,0.041967734775473546,0,0.0,1.0,33.998527292422736,-118.1753115642639
4554,173.39470300408937,40.0,2,2000,0.26009205450613404,0,0.0,1.0,34.03742769609296,-118.1379859760167
4555,575.2556120150676,40.0,2,2000,0.8628834180226014,0,0.0,1.0,34.0366094980506,-118.14109800291392
4556,683.902603350664,40.0,2,2000,1.025853905025996,0,0.0,1.0,34.03669198683479,-118.13428098351916
4557,467.62682472904936,40.0,2,2000,0.7014402370935741,0,0.0,1.0,34.03821787812459,-118.14051276837753
4558,495.7580842129579,40.0,2,2000,0.7436371263194368,0,0.0,1.0,34.03824195289288,-118.13530845895787
4559,173.39470300408934,40.0,2,2000,0.260092054506134,0,0.0,1.0,34.03742769609296,-118.1379859760167
4560,610.7990480216607,40.0,2,2000,0.9161985720324911,0,0.0,1.0,34.04032295221035,-118.1369621471103
4561,8.250056608438944,40.0,2,2000,0.012375084912658416,0,0.0,1.0,34.03671470000875,-118.13053349999882
4562,683.9026033506639,40.0,2,2000,1.0258539050259958,0,0.0,1.0,34.03669198683477,-118.13428098351916
4563,8.250056608438944,40.0,2,2000,0.012375084912658416,0,0.0,1.0,34.03671470000875,-118.13053349999882
4564,467.31640187064727,40.0,2,2000,0.7009746028059709,0,0.0,1.0,34.036805965147956,-118.12796932233789
4565,98.32915981146272,40.0,2,2000,0.14749373971719407,0,0.0,1.0,34.03715100333325,-118.13041928806791
4566,98.2122684006208,40.0,2,2000,0.1473184026009312,0,0.0,1.0,34.00897583506819,-118.15850716383017
4567,368.84590177176915,40.0,2,2000,0.5532688526576537,0,0.0,1.0,33.975227769834454,-118.21899965516127
4568,321.08454614073065,40.0,2,2000,0.48162681921109596,0,0.0,1.0,33.97374549717418,-118.22071845762716
4569,133.2864709985201,40.0,2,2000,0.19992970649778014,0,0.0,1.0,33.973492552990905,-118.21827898447451
4570,524.5970660690424,40.0,2,2000,0.7868955991035637,0,0.0,1.0,33.97925414536423,-118.21909806867868
4571,419.67287627632777,40.0,2,2000,0.6295093144144916,0,0.0,1.0,33.976822082732255,-118.21676674048759
4572,368.84590177176915,40.0,2,2000,0.5532688526576537,0,0.0,1.0,33.975227769834454,-118.21899965516127
4573,319.0311141868734,40.0,2,2000,0.4785466712803101,0,0.0,1.0,33.97690335926035,-118.22075749001671
4574,834.8598959816673,40.0,2,2000,1.2522898439725008,0,0.0,1.0,33.970158841040416,-118.22241340404189
4575,331.9642768277,40.0,2,2000,0.49794641524155003,0,0.0,1.0,33.975418114380844,-118.22246347151264
4576,258.5525570863064,40.0,2,2000,0.38782883562945963,0,0.0,1.0,33.974064063409216,-118.22383109951056
4577,321.0845461407307,40.0,2,2000,0.48162681921109607,0,0.0,1.0,33.97374549717418,-118.22071845762716
4578,1015.9305465868791,40.0,2,2000,1.5238958198803187,0,0.0,1.0,33.968876700253205,-118.21819886164387
4579,133.2864709985201,40.0,2,2000,0.19992970649778014,0,0.0,1.0,33.973492552990905,-118.21827898447451
4580,292.4501260303349,40.0,2,2000,0.43867518904550235,0,0.0,1.0,33.97325402227702,-118.2159934843911
4581,374.844228607243,40.0,2,2000,0.5622663429108645,0,0.0,1.0,33.97898107123958,-118.17997833687163
4582,332.3124965457863,40.0,2,2000,0.4984687448186795,0,0.0,1.0,33.97711356418698,-118.17845176013596
4583,61.47697973524596,40.0,2,2000,0.09221546960286894,0,0.0,1.0,33.97733931521597,-118.18056505336752
4584,374.84422860724294,40.0,2,2000,0.5622663429108644,0,0.0,1.0,33.97898107123958,-118.17997833687163
4585,36.772499562797044,40.0,2,2000,0.05515874934419557,0,0.0,1.0,33.98082092430744,-118.17969292687023
4586,319.612088772246,40.0,2,2000,0.47941813315836906,0,0.0,1.0,33.98048197784238,-118.17800965710475
4587,92.89184308710446,40.0,2,2000,0.1393377646306567,0,0.0,1.0,33.97686403539035,-118.1761707600096
4588,332.3124965457863,40.0,2,2000,0.4984687448186795,0,0.0,1.0,33.97711356418698,-118.17845176013596
4589,379.66655979486677,40.0,2,2000,0.5694998396923002,0,0.0,1.0,33.97861333511953,-118.17653250338276
4590,414.3539317333776,40.0,2,2000,0.6215308976000664,0,0.0,1.0,33.97506572824604,-118.17694960855306
4591,11.79832935035509,40.0,2,2000,0.017697494025532636,0,0.0,1.0,34.01466555000254,-118.13001770001026
4592,369.9119006384027,40.0,2,2000,0.554867850957604,0,0.0,1.0,34.01632524389246,-118.1297000984515
4593,91.60928064320467,40.0,2,2000,0.137413920964807,0,0.0,1.0,34.01481549215645,-118.13048253694839
4594,11.79832935035509,40.0,2,2000,0.017697494025532636,0,0.0,1.0,34.01466555000254,-118.13001770001026
4595,303.0025137622243,40.0,2,2000,0.45450377064333636,0,0.0,1.0,34.01427966968039,-118.12844311753338
4596,162.4340619401523,40.0,2,2000,0.24365109291022843,0,0.0,1.0,34.013905074355996,-118.13025319319817
4597,300.2562522373998,40.0,2,2000,0.4503843783560997,0,0.0,1.0,34.01862335822349,-118.13144485042963
4598,369.9119006384027,40.0,2,2000,0.554867850957604,0,0.0,1.0,34.01632524389246,-118.1297000984515
4599,389.1828475129254,40.0,2,2000,0.5837742712693881,0,0.0,1.0,34.01800499782017,-118.12813710576835
4600,342.12957470721705,40.0,2,2000,0.5131943620608256,0,0.0,1.0,34.01523890345552,-118.13276509863803
4601,91.79972176457913,40.0,2,2000,0.1376995826468687,0,0.0,1.0,34.014721766422596,-118.13051178246992
4602,463.10724855414014,40.0,2,2000,0.6946608728312103,0,0.0,1.0,34.01761198546251,-118.13387087797096
4603,300.2562522373997,40.0,2,2000,0.45038437835609946,0,0.0,1.0,34.01862335822349,-118.13144485042963
4604,336.4842735779729,40.0,2,2000,0.5047264103669593,0,0.0,1.0,34.02063704247113,-118.13373658501173
4605,271.8236241988621,40.0,2,2000,0.4077354362982931,0,0.0,1.0,34.02006269574949,-118.13152190252984
4606,30.347985551434792,40.0,2,2000,0.045521978327152185,0,0.0,1.0,34.01766185811807,-118.12597856492285
4607,389.1828475129254,40.0,2,2000,0.5837742712693881,0,0.0,1.0,34.01800499782017,-118.12813710576835
4608,463.10724855414014,40.0,2,2000,0.6946608728312103,0,0.0,1.0,34.01761198546251,-118.13387087797096
4609,236.0844492608945,40.0,2,2000,0.3541266738913418,0,0.0,1.0,34.015872731430036,-118.13580108371944
4610,342.12957470721705,40.0,2,2000,0.5131943620608256,0,0.0,1.0,34.01523890345552,-118.13276509863803
4611,13.396866276918633,40.0,2,2000,0.020095299415377948,0,0.0,1.0,34.020902550006554,-118.13039595002287
4612,280.9351006102707,40.0,2,2000,0.4214026509154061,0,0.0,1.0,34.02100407869403,-118.12893209401898
4613,271.8236241988621,40.0,2,2000,0.4077354362982931,0,0.0,1.0,34.02006269574949,-118.13152190252984
4614,91.28531224754909,40.0,2,2000,0.13692796837132362,0,0.0,1.0,34.02890757162167,-118.12795809870451
4615,649.8373081575055,40.0,2,2000,0.9747559622362583,0,0.0,1.0,34.026190207166266,-118.13009649563472
4616,497.18614707037887,40.0,2,2000,0.7457792206055683,0,0.0,1.0,34.03073642812516,-118.12891191522215
4617,649.8373081575055,40.0,2,2000,0.9747559622362583,0,0.0,1.0,34.026190207166266,-118.13009649563472
4618,121.23147788651531,40.0,2,2000,0.18184721682977295,0,0.0,1.0,34.023725561141475,-118.13300506995368
4619,455.61686464765006,40.0,2,2000,0.6834252969714751,0,0.0,1.0,34.03278356908772,-118.12751136500502
4620,497.18614707037887,40.0,2,2000,0.7457792206055683,0,0.0,1.0,34.03073642812516,-118.12891191522215
4621,515.2417848269374,40.0,2,2000,0.772862677240406,0,0.0,1.0,34.043305651124655,-118.12869872863745
4622,381.6285857378188,40.0,2,2000,0.5724428786067283,0,0.0,1.0,34.039357348696036,-118.12944819145461
4623,594.9467750041878,40.0,2,2000,0.8924201625062816,0,0.0,1.0,34.03941248214219,-118.12706042887434
4624,477.2114277116833,40.0,2,2000,0.715817141567525,0,0.0,1.0,34.041079873713734,-118.1317439813434
4625,806.1637296579497,40.0,2,2000,1.2092455944869245,0,0.0,1.0,34.045890019208834,-118.12452322422506
4626,515.2417848269374,40.0,2,2000,0.772862677240406,0,0.0,1.0,34.043305651124655,-118.12869872863745
4627,178.29126158178596,40.0,2,2000,0.2674368923726789,0,0.0,1.0,34.04639807983011,-118.12870789450795
4628,236.90602364848297,40.0,2,2000,0.35535903547272446,0,0.0,1.0,34.03815603131436,-118.13143893739353
4629,381.62858573781887,40.0,2,2000,0.5724428786067284,0,0.0,1.0,34.039357348696036,-118.12944819145461
4630,27.4733971335617,40.0,2,2000,0.04121009570034255,0,0.0,1.0,34.037701443755935,-118.13029056960427
4631,467.31640187064727,40.0,2,2000,0.7009746028059709,0,0.0,1.0,34.036805965147956,-118.12796932233789
4632,594.9467750041878,40.0,2,2000,0.8924201625062816,0,0.0,1.0,34.03941248214219,-118.12706042887434
4633,1200.6931178662512,40.0,2,2000,1.8010396767993768,0,0.0,1.0,34.03917271492472,-118.12050176034445
4634,351.0894204468407,40.0,2,2000,0.526634130670261,0,0.0,1.0,34.03967561318452,-118.13366704562394
4635,84.9055542946524,40.0,2,2000,0.1273583314419786,0,0.0,1.0,34.04148696174425,-118.13451656856184
4636,610.7990480216608,40.0,2,2000,0.9161985720324913,0,0.0,1.0,34.04032295221035,-118.1369621471103
4637,477.2114277116833,40.0,2,2000,0.715817141567525,0,0.0,1.0,34.041079873713734,-118.1317439813434
4638,806.1637296579498,40.0,2,2000,1.2092455944869247,0,0.0,1.0,34.045890019208834,-118.12452322422506
4639,391.06023227997605,40.0,2,2000,0.586590348419964,0,0.0,1.0,34.04471072531184,-118.1192200127446
4640,964.4626010086895,40.0,2,2000,1.4466939015130345,0,0.0,1.0,34.04945449952006,-118.12267719044554
4641,482.9043232627282,40.0,2,2000,0.7243564848940923,0,0.0,1.0,34.046357783298475,-118.13091529685924
4642,882.8509222453712,40.0,2,2000,1.3242763833680569,0,0.0,1.0,34.050957239589636,-118.12747175337371
4643,178.29126158178596,40.0,2,2000,0.2674368923726789,0,0.0,1.0,34.04639807983011,-118.12870789450795
4644,549.684784692305,40.0,2,2000,0.8245271770384575,0,0.0,1.0,34.04387949524625,-118.13449097270428
4645,1236.6055152843303,40.0,2,2000,1.8549082729264954,0,0.0,1.0,34.050855273256694,-118.13038856929317
4646,588.3967313476968,40.0,2,2000,0.8825950970215451,0,0.0,1.0,34.04520103792699,-118.13582675322549
4647,482.9043232627281,40.0,2,2000,0.7243564848940921,0,0.0,1.0,34.046357783298475,-118.13091529685924
4648,882.850922245371,40.0,2,2000,1.3242763833680564,0,0.0,1.0,34.050957239589636,-118.12747175337371
4649,52.09707216017481,40.0,2,2000,0.07814560824026222,0,0.0,1.0,34.05495955943478,-118.12595654524944
4650,52.2780011295642,40.0,2,2000,0.0784170016943463,0,0.0,1.0,34.05514639637585,-118.1261330986887
4651,47.32197524851689,40.0,2,2000,0.07098296287277533,0,0.0,1.0,34.05535762572438,-118.12571640600054
4652,52.09707216017481,40.0,2,2000,0.07814560824026222,0,0.0,1.0,34.05495955943478,-118.12595654524944
4653,45.468106627501925,40.0,2,2000,0.0682021599412529,0,0.0,1.0,34.055197857681335,-118.12560883642612
4654,1236.60551528433,40.0,2,2000,1.854908272926495,0,0.0,1.0,34.050855273256694,-118.13038856929317
4655,52.2780011295642,40.0,2,2000,0.0784170016943463,0,0.0,1.0,34.05514639637585,-118.1261330986887
4656,66.65766902823009,40.0,2,2000,0.09998650354234513,0,0.0,1.0,34.05498737849298,-118.12613955142942
4657,27.248461204239376,40.0,2,2000,0.040872691806359066,0,0.0,1.0,34.05562010004827,-118.12546580011444
4658,47.32197524851689,40.0,2,2000,0.07098296287277533,0,0.0,1.0,34.05535762572438,-118.12571640600054
4659,51.0222786122896,40.0,2,2000,0.07653341791843439,0,0.0,1.0,34.05533545639514,-118.12554839782277
4660,45.468106627501925,40.0,2,2000,0.0682021599412529,0,0.0,1.0,34.055197857681335,-118.12560883642612
4661,794.4039336042204,40.0,2,2000,1.1916059004063306,0,0.0,1.0,34.055287744199376,-118.12106247250702
4662,27.248461204239376,40.0,2,2000,0.040872691806359066,0,0.0,1.0,34.05562010004827,-118.12546580011444
4663,525.977337267932,40.0,2,2000,0.7889660059018979,0,0.0,1.0,34.0576672042348,-118.12384095132012
4664,99.49607743324495,40.0,2,2000,0.14924411614986743,0,0.0,1.0,34.056143070552686,-118.12545842383233
4665,332.9562661576999,40.0,2,2000,0.49943439923654975,0,0.0,1.0,34.05979898922051,-118.12730535062532
4666,248.7822750814578,40.0,2,2000,0.37317341262218673,0,0.0,1.0,34.05981222097436,-118.12415455017664
4667,356.8416860253326,40.0,2,2000,0.5352625290379989,0,0.0,1.0,34.05819828985546,-118.1254906846917
4668,401.7398179371385,40.0,2,2000,0.6026097269057078,0,0.0,1.0,34.05985263983248,-118.11462953868929
4669,554.0631689888644,40.0,2,2000,0.8310947534832966,0,0.0,1.0,34.05983013854042,-118.11980624205412
4670,501.5362483113397,40.0,2,2000,0.7523043724670095,0,0.0,1.0,34.05758164217792,-118.1167731830485
4671,291.96034384679473,40.0,2,2000,0.43794051577019205,0,0.0,1.0,34.06115764420412,-118.11681368419396
4672,15.077181406967592,40.0,2,2000,0.02261577211045139,0,0.0,1.0,34.05724115002255,-118.18352550003054
4673,46.35536780356189,40.0,2,2000,0.06953305170534284,0,0.0,1.0,34.05748333950614,-118.18347806333563
4674,46.61605543842322,40.0,2,2000,0.06992408315763483,0,0.0,1.0,34.057066750065616,-118.18342554966996
4675,919.4084372766857,40.0,2,2000,1.3791126559150286,0,0.0,1.0,34.05927657339258,-118.17909492053495
4676,15.077181406967592,40.0,2,2000,0.02261577211045139,0,0.0,1.0,34.05724115002255,-118.18352550003054
4677,11.127556534692244,40.0,2,2000,0.01669133480203837,0,0.0,1.0,34.05718220962844,-118.1836484905128
4678,14.480243786707073,40.0,2,2000,0.021720365680060607,0,0.0,1.0,34.061365350026996,-118.17475105000294
4679,919.408437276686,40.0,2,2000,1.379112655915029,0,0.0,1.0,34.05927657339258,-118.17909492053495
4680,259.2882667509972,40.0,2,2000,0.3889324001264958,0,0.0,1.0,34.061345355541725,-118.17623361889736
4681,787.0902374163542,40.0,2,2000,1.1806353561245313,0,0.0,1.0,34.05648412056914,-118.18781205440418
4682,46.506841784321615,40.0,2,2000,0.06976026267648243,0,0.0,1.0,34.057031759948835,-118.18352338440793
4683,11.127556534692244,40.0,2,2000,0.01669133480203837,0,0.0,1.0,34.05718220962844,-118.1836484905128
4684,787.0902374163543,40.0,2,2000,1.1806353561245315,0,0.0,1.0,34.05648412056914,-118.18781205440418
4685,139.97474247092526,40.0,2,2000,0.2099621137063879,0,0.0,1.0,34.060766723465,-118.14318991298636
4686,21.50714231518447,40.0,2,2000,0.03226071347277671,0,0.0,1.0,34.06014472535695,-118.14339630202242
4687,184.47050646317982,40.0,2,2000,0.27670575969476974,0,0.0,1.0,34.05951092415094,-118.1439794315268
4688,80.53791024027907,40.0,2,2000,0.12080686536041861,0,0.0,1.0,33.814126693502494,-118.178910582995
4689,284.86407773036996,40.0,2,2000,0.42729611659555494,0,0.0,1.0,33.81363981341889,-118.17797613235531
4690,32.150385486168695,40.0,2,2000,0.04822557822925304,0,0.0,1.0,33.813159928146234,-118.17650234862197
4691,41.43583575727233,40.0,2,2000,0.0621537536359085,0,0.0,1.0,33.81305767055848,-118.17648967035038
4692,67.69700542843293,40.0,2,2000,0.1015455081426494,0,0.0,1.0,34.02958235030487,-118.23186590001217
4693,179.49783698481986,40.0,2,2000,0.26924675547722976,0,0.0,1.0,34.02876984540316,-118.23222355686231
4694,556.2836420246902,40.0,2,2000,0.8344254630370352,0,0.0,1.0,34.03208615705474,-118.2322580318888
4695,5.123295239266256,40.0,2,2000,0.007684942858899383,0,0.0,1.0,33.985748050003174,-118.13631644999805
4696,379.8366207042926,40.0,2,2000,0.5697549310564389,0,0.0,1.0,33.98498049839722,-118.13455639721167
4697,5.123295239266256,40.0,2,2000,0.007684942858899383,0,0.0,1.0,33.985748050003174,-118.13631644999805
4698,29.180159015310572,40.0,2,2000,0.04377023852296586,0,0.0,1.0,33.9858139743768,-118.13647356132503
4699,790.8274079362649,40.0,2,2000,1.1862411119043972,0,0.0,1.0,33.981134378129845,-118.13026578032623
4700,99.79874188310063,40.0,2,2000,0.14969811282465095,0,0.0,1.0,33.96159116326339,-118.36951914608659
4701,37.49068952214652,40.0,2,2000,0.056236034283219785,0,0.0,1.0,33.96159594077188,-118.36877649991192
4702,291.0128729317327,40.0,2,2000,0.4365193093975991,0,0.0,1.0,33.962867885290706,-118.369344797504
4703,31.70441812698078,40.0,2,2000,0.047556627190471164,0,0.0,1.0,33.96159845012929,-118.36840220000249
4704,500.2742806782608,40.0,2,2000,0.7504114210173912,0,0.0,1.0,33.96213184464709,-118.36915920956838
4705,37.49068952214652,40.0,2,2000,0.056236034283219785,0,0.0,1.0,33.96159594077188,-118.36877649991192
4706,313.97794842569004,40.0,2,2000,0.4709669226385351,0,0.0,1.0,33.9654815578426,-118.37026244807676
4707,14.35202236115582,40.0,2,2000,0.02152803354173373,0,0.0,1.0,33.87581400000236,-118.09984174999938
4708,13.059670600540175,40.0,2,2000,0.01958950590081026,0,0.0,1.0,33.875884300021745,-118.09977225000497
4709,13.01053712156869,40.0,2,2000,0.019515805682353036,0,0.0,1.0,33.87574995002173,-118.09977070000059
4710,306.72669387827017,40.0,2,2000,0.46009004081740523,0,0.0,1.0,33.87436655082941,-118.09982508227263
4711,675.5930785437379,40.0,2,2000,1.0133896178156068,0,0.0,1.0,33.87611291046646,-118.09606366719186
4712,121.51535526292598,40.0,2,2000,0.18227303289438895,0,0.0,1.0,33.876437700353186,-118.09970832781819
4713,100.7575234715945,40.0,2,2000,0.15113628520739175,0,0.0,1.0,33.9734425509274,-118.38102654854055
4714,380.41351360355446,40.0,2,2000,0.5706202704053317,0,0.0,1.0,33.97258533880162,-118.37993852748288
4715,777.9366505653502,40.0,2,2000,1.1669049758480254,0,0.0,1.0,33.97397116893669,-118.38117766252897
4716,59.36782019865128,40.0,2,2000,0.08905173029797692,0,0.0,1.0,33.972257336247864,-118.3774142689936
4717,85.44544589070331,40.0,2,2000,0.12816816883605497,0,0.0,1.0,33.971827993390946,-118.37797659789645
4718,301.6422583217787,40.0,2,2000,0.45246338748266807,0,0.0,1.0,33.97627512065216,-118.38628624172377
4719,739.481153384505,40.0,2,2000,1.1092217300767575,0,0.0,1.0,33.97490051946157,-118.37451194517656
4720,59.2580195177582,40.0,2,2000,0.0888870292766373,0,0.0,1.0,33.97231413375855,-118.37749818742428
4721,85.44544589070331,40.0,2,2000,0.12816816883605497,0,0.0,1.0,33.971827993390946,-118.37797659789645
4722,154.71339164625266,40.0,2,2000,0.23207008746937902,0,0.0,1.0,33.97109206381959,-118.37890381143805
4723,240.03988070289077,40.0,2,2000,0.36005982105433615,0,0.0,1.0,33.97107171168088,-118.37713766454422
4724,96.68899760712604,40.0,2,2000,0.14503349641068905,0,0.0,1.0,33.973017550841874,-118.37993454864399
4725,799.357956541911,40.0,2,2000,1.1990369348128664,0,0.0,1.0,33.974412104627014,-118.38313341084368
4726,377.32734927925753,40.0,2,2000,0.5659910239188863,0,0.0,1.0,33.974211509713044,-118.38206005908775
4727,20.386975744093224,40.0,2,2000,0.030580463616139832,0,0.0,1.0,33.97498310000473,-118.38727479999989
4728,170.13074745028223,40.0,2,2000,0.25519612117542334,0,0.0,1.0,33.975667748554486,-118.3876308505873
4729,194.45283487348675,40.0,2,2000,0.2916792523102301,0,0.0,1.0,33.975068959097854,-118.38832695012508
4730,184.20235233553814,40.0,2,2000,0.27630352850330725,0,0.0,1.0,33.814478044214695,-118.17038172616779
4731,380.5873782294912,40.0,2,2000,0.5708810673442368,0,0.0,1.0,33.8144047590912,-118.17341703954715
4732,215.94502859924722,40.0,2,2000,0.32391754289887087,0,0.0,1.0,33.81412542780263,-118.16830314863033
4733,130.27232408449973,40.0,2,2000,0.1954084861267496,0,0.0,1.0,33.813484088174484,-118.16660005987892
4734,262.842373933639,40.0,2,2000,0.39426356090045855,0,0.0,1.0,33.8141891620263,-118.16667641630575
4735,15.300386254751999,40.0,2,2000,0.022950579382127998,0,0.0,1.0,33.815052000004414,-118.16760554998297
4736,208.98515191654008,40.0,2,2000,0.3134777278748101,0,0.0,1.0,33.81294075679561,-118.16488822657227
4737,281.1765954107531,40.0,2,2000,0.4217648931161297,0,0.0,1.0,33.81224234033706,-118.16238236990168
4738,101.05380497358479,40.0,2,2000,0.1515807074603772,0,0.0,1.0,33.81177223185937,-118.16152050073207
4739,112.01752901110221,40.0,2,2000,0.1680262935166533,0,0.0,1.0,33.811770110467535,-118.16267089515414
4740,20.98711071461955,40.0,2,2000,0.03148066607192932,0,0.0,1.0,33.811698504358176,-118.16213350940981
